DATE TIME OPEN HIGH LOW CLOSE VOL
210602 150000 1620.6300000 1622.6100000 1619.4300000 1622.2000000 91827705
210602 160000 1622.3400000 1628.9500000 1621.4800000 1628.5100000 144442490
210602 170000 1628.6900000 1634.4500000 1628.6900000 1634.4000000 170907639
210602 180000 1634.5100000 1643.6600000 1633.7500000 1643.6600000 239846599
210603 100000 1651.0700000 1652.1000000 1638.3400000 1639.7600000 282011233
210603 110000 1639.9700000 1643.5800000 1634.5300000 1638.1700000 157324328
210603 120000 1637.9100000 1639.0400000 1632.3800000 1635.8500000 104888103
210603 130000 1635.7000000 1640.2900000 1626.2200000 1627.4500000 124638492
210603 140000 1627.3600000 1632.2300000 1626.6400000 1629.3400000 94347266
210603 150000 1629.1200000 1633.6800000 1625.9700000 1631.4300000 112831888
210603 160000 1631.4600000 1632.5800000 1625.5500000 1627.3900000 136628230
210603 170000 1627.1900000 1636.9300000 1626.9700000 1636.3600000 150387265
210603 180000 1636.5700000 1638.2500000 1633.3500000 1636.5100000 156567119
210604 100000 1636.6800000 1637.9900000 1627.9600000 1629.9000000 226430195
210604 110000 1630.0800000 1632.5400000 1622.3100000 1622.5000000 199008966
210604 120000 1622.5600000 1630.1700000 1619.2700000 1628.9200000 135289490
210604 130000 1628.7400000 1630.3900000 1626.5000000 1627.5900000 63237407
210604 140000 1627.6700000 1638.7300000 1627.6600000 1632.7900000 118343726
210604 150000 1632.7300000 1643.7100000 1631.3800000 1642.7400000 107829746
210604 160000 1642.7400000 1648.4900000 1642.7400000 1647.5200000 155730552
210604 170000 1647.8100000 1647.9500000 1641.8200000 1644.7900000 111206407
210604 180000 1644.6400000 1648.9900000 1644.5000000 1647.0600000 106190981
210607 100000 1643.8400000 1646.1300000 1637.1500000 1644.7200000 170825262
210607 110000 1644.6900000 1650.8900000 1644.2700000 1647.9500000 126593486
210607 120000 1647.9800000 1648.2500000 1643.3800000 1645.1700000 81446706
210607 130000 1645.2500000 1648.3500000 1645.1600000 1647.2000000 51518294
210607 140000 1647.2800000 1650.6100000 1647.1000000 1649.8800000 51058079
210607 150000 1649.9400000 1651.6200000 1647.4800000 1649.0700000 54163085
210607 160000 1649.1100000 1650.6500000 1645.5200000 1646.8400000 112998209
210607 170000 1646.7700000 1655.1400000 1645.1900000 1652.8200000 153714343
210607 180000 1653.1200000 1653.1200000 1651.2900000 1652.9900000 109455211
210608 100000 1651.0400000 1658.4400000 1651.0400000 1657.2800000 188314103
210608 110000 1657.3500000 1657.5400000 1647.9000000 1649.3600000 161673345
210608 120000 1648.8700000 1654.0100000 1648.4100000 1653.4600000 89513228
210608 130000 1653.3500000 1653.5100000 1645.4900000 1652.1000000 126929926
210608 140000 1651.9900000 1656.6600000 1651.5800000 1655.7500000 64472756
210608 150000 1655.8300000 1659.5000000 1655.2200000 1655.4800000 115002122
210608 160000 1655.4500000 1660.7200000 1651.4400000 1652.3100000 147285513
210608 170000 1652.4800000 1660.0800000 1651.9800000 1658.7300000 142939067
210608 180000 1658.7300000 1660.2100000 1655.6000000 1656.4600000 129188670
210609 100000 1668.7800000 1670.4500000 1664.2200000 1666.2500000 168026343
210609 110000 1666.2800000 1669.2400000 1664.2300000 1665.7000000 102304001
210609 120000 1665.6200000 1665.6800000 1661.0800000 1663.1500000 89022856
210609 130000 1663.1000000 1666.6400000 1661.9700000 1666.6400000 66185276
210609 140000 1666.5300000 1668.0000000 1664.4000000 1667.9200000 88547114
210609 150000 1668.0500000 1673.7100000 1667.2800000 1672.5300000 107795694
210609 160000 1672.6100000 1677.3100000 1671.4500000 1676.4600000 156491130
210609 170000 1676.6500000 1678.9400000 1675.0000000 1675.1500000 131036943
210609 180000 1675.1300000 1675.3700000 1672.4300000 1674.7500000 134599213
210610 100000 1672.9300000 1675.0800000 1666.6800000 1673.2900000 171215782
210610 110000 1673.3200000 1674.8100000 1671.6700000 1674.7300000 105261062
210610 120000 1675.1300000 1675.6200000 1670.9400000 1672.7300000 74803505
210610 130000 1672.7100000 1672.8200000 1670.9700000 1672.6900000 69441522
210610 140000 1672.7200000 1674.5300000 1670.7200000 1672.1800000 96111014
210610 150000 1672.1700000 1679.8900000 1668.4200000 1679.3100000 157391881
210610 160000 1679.3300000 1686.4200000 1678.5800000 1684.6900000 202439744
210610 170000 1684.7500000 1686.5800000 1679.3400000 1679.8100000 156250026
210610 180000 1679.9400000 1679.9400000 1677.3600000 1677.3600000 137469815
210611 100000 1685.9700000 1690.3800000 1682.2100000 1688.6600000 185352294
210611 110000 1688.6900000 1689.4600000 1687.2500000 1688.1600000 88677851
210611 120000 1688.1000000 1691.0700000 1687.1800000 1688.8500000 86805923
210611 130000 1688.7800000 1692.4500000 1688.4000000 1691.7500000 85745549
210611 140000 1691.7600000 1692.3000000 1688.2800000 1688.7800000 89910164
210611 150000 1688.7600000 1690.2500000 1688.2700000 1689.3500000 87945814
210611 160000 1689.0500000 1690.2500000 1682.9700000 1684.6000000 140707117
210611 170000 1684.6200000 1686.0400000 1681.8700000 1684.1000000 113515639
210611 180000 1683.9700000 1684.0500000 1676.8600000 1678.5700000 145533645
210614 100000 1680.2300000 1683.2500000 1675.5800000 1677.5800000 195310339
210614 110000 1677.5500000 1678.2600000 1674.5000000 1674.6500000 110499201
210614 120000 1674.4800000 1679.2300000 1673.7000000 1678.6200000 63419125
210614 130000 1678.7100000 1681.7300000 1677.7200000 1678.5800000 56551239
210614 140000 1678.6500000 1680.7100000 1677.6600000 1680.1100000 50082985
210614 150000 1680.0300000 1682.7000000 1679.1600000 1681.6000000 46208165
210614 160000 1681.6100000 1685.2800000 1680.4800000 1685.2500000 77781978
210614 170000 1685.4900000 1687.8000000 1683.1100000 1687.6900000 80719728
210614 180000 1687.7200000 1688.0900000 1685.5600000 1687.3700000 84821864
210615 100000 1691.6300000 1695.4600000 1688.1200000 1694.0600000 198913810
210615 110000 1693.8600000 1693.9100000 1684.7900000 1686.3300000 121067776
210615 120000 1686.0900000 1686.0900000 1680.4600000 1682.8800000 114426982
210615 130000 1682.3900000 1685.8100000 1681.5600000 1684.5500000 78708921
210615 140000 1684.5900000 1684.7800000 1679.1800000 1681.1300000 96210886
210615 150000 1680.9700000 1683.0400000 1675.9100000 1677.0900000 84971112
210615 160000 1677.0900000 1679.1100000 1675.4300000 1676.1900000 100470941
210615 170000 1675.9600000 1676.4200000 1670.2000000 1671.5300000 126634900
210615 180000 1671.4600000 1671.4600000 1663.9200000 1665.3100000 152416162
210616 100000 1668.4100000 1677.6800000 1668.4100000 1675.5800000 232020645
210616 110000 1675.6100000 1676.5500000 1670.4700000 1673.2400000 111315858
210616 120000 1673.1900000 1673.8700000 1666.4800000 1666.9300000 126512967
210616 130000 1666.9300000 1669.2200000 1664.6600000 1668.0100000 94844508
210616 140000 1667.9100000 1675.3400000 1666.9000000 1672.3800000 121331619
210616 150000 1672.4000000 1677.1500000 1671.4700000 1674.3900000 100296095
210616 160000 1674.4600000 1679.9000000 1673.2000000 1679.0700000 137393571
210616 170000 1679.4900000 1681.0800000 1677.6100000 1678.2400000 126595495
210616 180000 1678.2400000 1680.2600000 1676.3500000 1679.0200000 166601079
210617 100000 1649.7300000 1659.4600000 1649.5700000 1657.8400000 206740001
210617 110000 1657.6800000 1661.2100000 1654.7200000 1655.1400000 154075861
210617 120000 1654.9900000 1659.1100000 1652.4600000 1657.3700000 153335328
210617 130000 1657.4000000 1658.4400000 1652.5400000 1653.5200000 126768969
210617 140000 1653.6700000 1658.7200000 1653.2200000 1654.1100000 122807455
210617 150000 1654.2900000 1664.7300000 1654.2300000 1664.1300000 205478223
210617 160000 1664.1400000 1673.9800000 1663.4700000 1668.4700000 182870131
210617 170000 1668.7100000 1670.5600000 1666.8600000 1667.5400000 168909699
210617 180000 1667.7100000 1668.5200000 1660.2800000 1664.3800000 175044694
210618 100000 1656.3600000 1661.3900000 1654.2900000 1657.0300000 197238647
210618 110000 1657.1600000 1660.1600000 1654.4700000 1656.0200000 151558622
210618 120000 1656.1600000 1661.6800000 1656.0600000 1658.6400000 111673277
210618 130000 1658.6900000 1659.6000000 1656.4600000 1657.4400000 105908684
210618 140000 1657.4300000 1657.4300000 1648.8300000 1651.7500000 150390593
210618 150000 1651.7500000 1651.7500000 1645.0600000 1649.1700000 128345080
210618 160000 1649.0700000 1653.4600000 1645.1300000 1651.7700000 145714282
210618 170000 1651.6100000 1652.1400000 1645.5300000 1647.6500000 149222731
210618 180000 1647.6000000 1648.2500000 1644.1200000 1646.7200000 602295318
210621 100000 1637.5800000 1639.4100000 1627.2800000 1634.7200000 254305986
210621 110000 1634.6700000 1638.8200000 1632.7100000 1637.9700000 136889253
210621 120000 1637.6900000 1643.7900000 1636.9400000 1641.6100000 102060841
210621 130000 1641.6200000 1642.4600000 1638.3500000 1639.9500000 75883568
210621 140000 1639.9500000 1640.8500000 1636.2700000 1637.9300000 55364570
210621 150000 1637.9100000 1638.7800000 1634.7800000 1637.0200000 52959955
210621 160000 1636.9300000 1640.8000000 1635.7100000 1637.6800000 88539336
210621 170000 1637.7400000 1646.2700000 1637.7000000 1644.3800000 116974446
210621 180000 1644.5200000 1644.9400000 1639.8800000 1642.3900000 110272038
210622 100000 1651.9300000 1652.4200000 1641.9500000 1643.3100000 213281786
210622 110000 1643.4300000 1645.9800000 1642.8500000 1643.3300000 91154346
210622 120000 1643.6900000 1645.3800000 1638.9500000 1642.2300000 74547720
210622 130000 1642.1500000 1647.4300000 1641.8200000 1645.2100000 65374183
210622 140000 1645.2500000 1647.3800000 1645.0400000 1646.6800000 84566353
210622 150000 1646.7800000 1648.1800000 1642.9300000 1644.1600000 78019435
210622 160000 1644.1000000 1648.5900000 1642.2200000 1646.3200000 96379557
210622 170000 1646.4300000 1650.2500000 1645.7200000 1647.7000000 93080478
210622 180000 1647.6900000 1649.2200000 1645.5900000 1645.5900000 115922894
210623 100000 1664.5500000 1666.2900000 1662.1300000 1665.6300000 182015795
210623 110000 1665.6300000 1669.3900000 1665.0700000 1665.4900000 112349753
210623 120000 1665.3800000 1666.3200000 1661.7100000 1664.5500000 109288874
210623 130000 1664.6400000 1666.0900000 1657.2700000 1657.5100000 114076516
210623 140000 1657.4800000 1659.8200000 1655.2900000 1659.5900000 107749066
210623 150000 1659.6200000 1667.8000000 1658.1300000 1666.5800000 97078790
210623 160000 1666.5800000 1671.7200000 1665.2500000 1668.9900000 106879702
210623 170000 1668.9700000 1670.1300000 1664.1900000 1666.0100000 118613451
210623 180000 1665.9200000 1666.9900000 1664.2100000 1666.2100000 112364456
210624 100000 1666.4800000 1670.8500000 1665.1000000 1668.5800000 168648441
210624 110000 1668.5700000 1673.4700000 1668.3900000 1671.0700000 155573907
210624 120000 1670.9700000 1671.7100000 1661.0100000 1663.9100000 301293373
210624 130000 1663.8500000 1666.6000000 1660.8000000 1661.7300000 196961929
210624 140000 1661.9800000 1664.8800000 1660.6500000 1661.1900000 104175510
210624 150000 1661.1400000 1663.6100000 1658.1800000 1660.5200000 128702295
210624 160000 1660.5600000 1662.2900000 1656.4100000 1659.0000000 143064136
210624 170000 1658.9400000 1665.4800000 1658.9300000 1662.6800000 142592488
210624 180000 1662.6100000 1665.7500000 1662.6000000 1664.9400000 182041130
210625 100000 1668.7200000 1668.7200000 1660.5500000 1666.9800000 173197173
210625 110000 1666.9600000 1667.6600000 1663.2600000 1663.3500000 107759913
210625 120000 1663.3900000 1666.9100000 1662.2000000 1665.5700000 85093384
210625 130000 1665.6100000 1667.5600000 1664.0000000 1667.3600000 92227305
210625 140000 1667.4000000 1668.0300000 1666.2600000 1667.2300000 84939959
210625 150000 1667.3800000 1670.6200000 1666.2900000 1668.6700000 79491338
210625 160000 1668.7100000 1672.2400000 1668.6600000 1671.0800000 112583535
210625 170000 1670.8400000 1672.0800000 1668.8500000 1670.2900000 105166852
210625 180000 1670.2100000 1672.6300000 1668.6700000 1672.0800000 126516883
210628 100000 1673.0600000 1680.9600000 1671.4900000 1679.2800000 170589954
210628 110000 1679.3000000 1681.1800000 1675.3100000 1679.0000000 106043868
210628 120000 1679.0800000 1680.1600000 1676.3400000 1677.1200000 74992387
210628 130000 1677.1000000 1678.3800000 1675.2700000 1676.6800000 60885230
210628 140000 1676.6500000 1678.8600000 1674.0100000 1674.8600000 68266451
210628 150000 1674.9800000 1678.0500000 1673.9000000 1676.9800000 69939214
210628 160000 1676.8600000 1677.5400000 1672.3200000 1673.1100000 106710190
210628 170000 1673.0800000 1673.1700000 1668.2600000 1670.1100000 92285536
210628 180000 1670.1500000 1671.6300000 1667.1300000 1669.7500000 94089560
210629 100000 1663.4700000 1665.5900000 1654.4800000 1656.4400000 208810357
210629 110000 1656.3800000 1656.7800000 1638.3500000 1640.2100000 228286337
210629 120000 1639.7400000 1645.4400000 1639.3500000 1644.0200000 107802470
210629 130000 1643.4700000 1645.6000000 1642.1300000 1645.2000000 78282322
210629 140000 1645.1300000 1645.2100000 1641.2700000 1644.9600000 83008405
210629 150000 1644.9400000 1647.4900000 1644.5200000 1645.8900000 82160700
210629 160000 1645.9500000 1649.1900000 1645.8000000 1648.4300000 118011475
210629 170000 1648.4900000 1648.5500000 1643.2500000 1644.3700000 112936201
210629 180000 1644.5700000 1644.5700000 1639.6300000 1640.0800000 141272441
210630 100000 1646.7300000 1649.5400000 1642.1800000 1646.8500000 138887085
210630 110000 1646.9600000 1647.6500000 1632.3400000 1636.1600000 189460930
210630 120000 1636.1700000 1640.0600000 1634.7100000 1639.7000000 94756169
210630 130000 1639.5300000 1641.7100000 1638.0400000 1640.4200000 80127268
210630 140000 1640.4300000 1658.4500000 1640.4000000 1653.7700000 169370543
210630 150000 1653.7500000 1654.5700000 1648.9300000 1652.8100000 101922235
210630 160000 1653.0100000 1656.8100000 1650.0200000 1656.6400000 126542519
210630 170000 1656.5900000 1662.3200000 1654.7000000 1657.0400000 180014998
210630 180000 1656.9800000 1657.0300000 1651.6500000 1653.7800000 255338245
210701 100000 1657.8100000 1667.4100000 1657.5000000 1666.8000000 214294618
210701 110000 1666.8400000 1669.7500000 1665.0500000 1665.4200000 126894368
210701 120000 1665.4200000 1667.6900000 1663.2000000 1666.7300000 136113716
210701 130000 1666.4000000 1670.5200000 1666.3000000 1668.5500000 150124533
210701 140000 1668.5800000 1674.9500000 1668.5800000 1674.5600000 134316178
210701 150000 1674.5100000 1676.1800000 1670.6300000 1673.4500000 127983951
210701 160000 1673.4700000 1675.2500000 1669.3700000 1669.5500000 111100543
210701 170000 1669.6600000 1670.2700000 1659.7500000 1660.0600000 185060658
210701 180000 1659.9700000 1660.7700000 1654.6900000 1656.6100000 152376619
210702 100000 1650.3900000 1656.8100000 1644.1600000 1654.7000000 185092611
210702 110000 1654.8500000 1660.5700000 1650.4100000 1651.0200000 144355931
210702 120000 1650.7900000 1653.5600000 1648.4200000 1650.5200000 71516452
210702 130000 1650.4800000 1658.9200000 1649.4300000 1655.6900000 64958730
210702 140000 1655.7300000 1658.3000000 1653.0900000 1654.0800000 46867558
210702 150000 1654.1000000 1665.0200000 1652.7700000 1664.7900000 79566112
210702 160000 1664.7100000 1666.0900000 1661.1300000 1664.0200000 75369454
210702 170000 1664.0200000 1664.1200000 1656.9900000 1659.5100000 112939990
210702 180000 1659.5100000 1662.2300000 1659.0400000 1659.7200000 125988273
210705 100000 1667.2700000 1667.2800000 1658.7300000 1659.4300000 144679245
210705 110000 1659.4700000 1665.8200000 1658.9600000 1662.7500000 71987807
210705 120000 1662.5400000 1664.8700000 1661.3400000 1662.0800000 67423094
210705 130000 1662.1200000 1664.6300000 1660.7000000 1663.8000000 59805563
210705 140000 1663.8600000 1664.9900000 1662.9500000 1664.0500000 57553003
210705 150000 1664.0200000 1664.4500000 1660.6700000 1660.6700000 70125728
210705 160000 1660.6600000 1662.5200000 1659.3400000 1659.4700000 57641381
210705 170000 1659.2700000 1661.2000000 1658.5700000 1660.8500000 69129302
210705 180000 1660.7400000 1664.5500000 1660.3600000 1664.5500000 84655307
210706 100000 1677.1300000 1681.8300000 1674.3800000 1679.8600000 216895886
210706 110000 1680.0100000 1681.1900000 1677.8900000 1680.4500000 133564726
210706 120000 1680.3700000 1682.6700000 1677.6900000 1679.1900000 168741205
210706 130000 1679.0800000 1680.5900000 1675.6700000 1676.1500000 120409367
210706 140000 1676.2000000 1676.9000000 1671.1700000 1673.2700000 122419669
210706 150000 1673.1700000 1675.2700000 1668.4200000 1668.6600000 125001242
210706 160000 1668.7300000 1669.2500000 1658.1400000 1665.9900000 222427904
210706 170000 1666.0800000 1666.0800000 1643.9900000 1646.7200000 197048550
210706 180000 1646.6600000 1647.4400000 1643.6700000 1644.9900000 183780658
210707 100000 1648.2300000 1660.1600000 1648.1400000 1657.7300000 218836105
210707 110000 1658.0400000 1659.6400000 1649.2400000 1649.3400000 99534918
210707 120000 1649.4600000 1656.9100000 1649.4600000 1656.3600000 88639538
210707 130000 1656.4800000 1658.1500000 1655.5000000 1655.8200000 70634115
210707 140000 1655.9500000 1661.0700000 1653.7100000 1659.7400000 88186312
210707 150000 1659.8800000 1661.8200000 1651.3300000 1652.2000000 131487850
210707 160000 1652.3900000 1654.5100000 1643.8200000 1648.3000000 162915254
210707 170000 1648.3100000 1648.3300000 1633.2100000 1639.6500000 142642396
210707 180000 1639.4700000 1641.9300000 1638.3000000 1641.4200000 194820778
210708 100000 1628.1000000 1628.3000000 1612.2600000 1617.8300000 294121761
210708 110000 1617.8000000 1617.8000000 1608.2900000 1614.8100000 180061769
210708 120000 1615.0600000 1619.9600000 1612.4300000 1615.5900000 109269038
210708 130000 1615.4200000 1618.4100000 1611.7500000 1617.7200000 91149326
210708 140000 1617.7800000 1619.4600000 1613.2500000 1613.3200000 69523209
210708 150000 1613.2600000 1615.8800000 1609.7500000 1613.6900000 90094218
210708 160000 1613.7500000 1619.7300000 1612.7600000 1619.5900000 90326373
210708 170000 1619.5500000 1619.8500000 1613.4600000 1617.6100000 105861304
210708 180000 1617.7300000 1627.6400000 1617.7300000 1627.6400000 152598130
210709 100000 1631.7800000 1637.0700000 1628.0900000 1631.4000000 157755490
210709 110000 1631.5900000 1638.0600000 1631.5900000 1636.1700000 127573058
210709 120000 1636.2500000 1642.3200000 1636.1700000 1641.6400000 86815784
210709 130000 1641.6000000 1644.0500000 1640.6900000 1640.9400000 64010680
210709 140000 1640.9200000 1642.8600000 1639.1600000 1640.5200000 90112462
210709 150000 1640.9600000 1641.8300000 1639.1000000 1640.5600000 70900843
210709 160000 1640.6400000 1641.1700000 1633.5200000 1634.5000000 136735724
210709 170000 1634.3800000 1637.2500000 1633.7600000 1635.2200000 119712583
210709 180000 1635.2800000 1637.0800000 1634.6600000 1635.0400000 167353879
210712 100000 1635.9100000 1636.3200000 1622.6900000 1624.5400000 149299152
210712 110000 1624.3000000 1631.3700000 1624.1500000 1629.9200000 70239633
210712 120000 1629.7700000 1630.2300000 1626.3000000 1626.9000000 60766488
210712 130000 1627.0800000 1628.2200000 1625.1600000 1626.5000000 55235996
210712 140000 1626.5500000 1636.0300000 1626.4200000 1632.6300000 91708791
210712 150000 1632.5100000 1636.8700000 1632.3000000 1635.9200000 63870278
210712 160000 1636.1200000 1637.7600000 1633.7500000 1636.6200000 66659293
210712 170000 1636.6700000 1643.7800000 1635.6900000 1643.4600000 96272267
210712 180000 1643.4300000 1643.6300000 1640.2200000 1640.2200000 133723417
210713 100000 1651.2400000 1653.1800000 1645.7500000 1649.3500000 169456157
210713 110000 1649.0500000 1652.8500000 1646.5600000 1651.5100000 132310409
210713 120000 1651.7700000 1651.7700000 1644.5300000 1645.3800000 98273530
210713 130000 1645.2700000 1647.7000000 1645.2700000 1645.5200000 64314467
210713 140000 1645.4500000 1645.4800000 1640.2700000 1642.5500000 68333939
210713 150000 1642.3100000 1645.8700000 1633.9000000 1633.9000000 107013916
210713 160000 1633.6100000 1645.0500000 1631.9000000 1642.8700000 105143843
210713 170000 1642.9300000 1646.9900000 1640.7700000 1646.9300000 111802285
210713 180000 1646.9800000 1649.3100000 1645.1100000 1648.8400000 128992302
210714 100000 1633.9100000 1642.6700000 1633.8700000 1635.5600000 230085699
210714 110000 1635.3800000 1635.4500000 1628.3700000 1628.7400000 149440386
210714 120000 1628.6200000 1632.4500000 1627.7000000 1631.0700000 96308638
210714 130000 1631.0000000 1635.2300000 1630.4200000 1633.3600000 70948800
210714 140000 1633.4900000 1639.1100000 1631.1500000 1638.9200000 88728788
210714 150000 1638.9800000 1642.0700000 1637.5100000 1641.6200000 110131407
210714 160000 1641.8400000 1642.0400000 1631.4100000 1634.1500000 111085801
210714 170000 1633.9900000 1635.5000000 1629.5300000 1631.3200000 103514758
210714 180000 1631.2800000 1631.2800000 1624.8100000 1625.7700000 146267938
210715 100000 1624.0200000 1624.7800000 1616.2700000 1619.0200000 187483644
210715 110000 1619.0700000 1629.4800000 1618.5700000 1626.4100000 121705408
210715 120000 1626.3100000 1626.3700000 1620.1200000 1624.7500000 92182689
210715 130000 1624.7000000 1624.9300000 1613.5000000 1615.0600000 97165998
210715 140000 1615.3200000 1618.8900000 1612.0400000 1616.4300000 72424521
210715 150000 1616.4800000 1617.2900000 1611.1300000 1613.0200000 54455872
210715 160000 1612.5200000 1616.9300000 1611.6400000 1615.1400000 94967278
210715 170000 1615.1700000 1616.0500000 1608.8900000 1610.7200000 86976572
210715 180000 1611.0600000 1614.6200000 1609.9600000 1612.0800000 122356884
210716 100000 1610.1600000 1616.8200000 1605.4700000 1615.8500000 163085451
210716 110000 1615.8300000 1620.2500000 1613.1700000 1620.2500000 150691227
210716 120000 1620.3500000 1620.5000000 1616.4300000 1617.1300000 93908577
210716 130000 1617.0700000 1617.5600000 1613.4700000 1615.7400000 100280836
210716 140000 1615.6500000 1615.7000000 1612.8700000 1613.5600000 48152479
210716 150000 1613.5200000 1615.1800000 1611.7200000 1611.7200000 46269741
210716 160000 1611.3100000 1613.5000000 1599.5600000 1601.4800000 121428450
210716 170000 1601.5800000 1601.5800000 1593.4900000 1600.8100000 146116152
210716 180000 1601.0500000 1603.1000000 1598.6000000 1603.1000000 109263870
210719 100000 1585.5400000 1586.1700000 1578.0000000 1583.6000000 222298269
210719 110000 1583.7000000 1586.5600000 1573.9800000 1575.5300000 144287429
210719 120000 1575.4800000 1579.0700000 1574.9900000 1576.2400000 98261938
210719 130000 1576.2700000 1576.4700000 1571.3500000 1571.6300000 76862615
210719 140000 1571.6000000 1571.8300000 1562.8800000 1564.1700000 123238737
210719 150000 1564.2300000 1566.4500000 1559.6100000 1564.8800000 126548385
210719 160000 1564.3100000 1564.9100000 1555.7400000 1557.2100000 130107981
210719 170000 1557.2500000 1559.6400000 1552.4800000 1557.2700000 154286402
210719 180000 1557.4000000 1559.4000000 1556.1400000 1559.4000000 110124009
210720 100000 1565.9300000 1573.2300000 1565.7800000 1569.5800000 187095259
210720 110000 1569.8900000 1572.1500000 1563.0100000 1565.2700000 127035779
210720 120000 1565.2700000 1569.2200000 1562.7900000 1563.8400000 84460597
210720 130000 1563.9500000 1566.3000000 1561.5900000 1562.2100000 73172750
210720 140000 1562.1800000 1566.8800000 1561.4000000 1565.0000000 65866716
210720 150000 1564.9900000 1565.6400000 1557.3400000 1559.1700000 85923646
210720 160000 1559.2300000 1561.9000000 1551.7300000 1561.7400000 99568759
210720 170000 1561.7400000 1568.9700000 1561.6600000 1568.7700000 117340178
210720 180000 1568.9900000 1570.7600000 1567.2800000 1567.2800000 112953794
210721 100000 1573.5400000 1577.3400000 1564.3600000 1576.5400000 139073151
210721 110000 1576.8200000 1582.5200000 1574.9800000 1582.2500000 111615390
210721 120000 1582.5700000 1582.7100000 1578.8300000 1579.6800000 71571109
210721 130000 1579.6700000 1580.2500000 1577.1700000 1578.1600000 52444340
210721 140000 1578.2000000 1579.4600000 1573.3900000 1574.5300000 52549376
210721 150000 1574.3800000 1579.3500000 1574.2800000 1576.8500000 65563114
210721 160000 1576.8100000 1583.7900000 1576.4700000 1582.7300000 59526502
210721 170000 1582.6900000 1585.6400000 1581.1200000 1584.4700000 81740558
210721 180000 1584.4600000 1587.2000000 1583.4000000 1586.1200000 94059364
210722 100000 1597.9800000 1598.8000000 1592.4500000 1595.7700000 169273651
210722 110000 1595.6700000 1602.7000000 1592.8300000 1602.1400000 131331976
210722 120000 1602.6800000 1605.7500000 1601.1400000 1603.5900000 96963573
210722 130000 1603.8100000 1604.9200000 1600.7000000 1602.5600000 60399551
210722 140000 1602.5400000 1604.4100000 1600.5500000 1604.1000000 58838674
210722 150000 1604.1000000 1604.3500000 1595.6500000 1597.6000000 60814414
210722 160000 1597.5700000 1604.4200000 1596.9300000 1598.1600000 85673587
210722 170000 1598.3500000 1599.5800000 1595.1100000 1596.5500000 68494623
210722 180000 1596.5600000 1601.0100000 1595.1800000 1599.7400000 85437842
210723 100000 1608.6600000 1608.9900000 1599.7500000 1601.1300000 107528102
210723 110000 1601.2400000 1602.6900000 1597.6100000 1599.9300000 62438964
210723 120000 1599.9400000 1608.9300000 1598.0800000 1606.4300000 71457104
210723 130000 1606.4300000 1607.0500000 1603.1600000 1606.3800000 51150754
210723 140000 1606.4100000 1606.5300000 1600.3600000 1604.4100000 48281340
210723 150000 1604.4500000 1607.6300000 1603.6400000 1604.1500000 46850579
210723 160000 1604.1800000 1605.4600000 1593.1600000 1593.8800000 119829099
210723 170000 1593.8000000 1597.6800000 1593.0400000 1596.2400000 78125085
210723 180000 1596.2000000 1598.2100000 1594.5700000 1595.8600000 78116321
210726 100000 1584.3100000 1588.6100000 1582.0300000 1585.8700000 125889977
210726 110000 1585.7600000 1585.7600000 1574.6600000 1580.9700000 77392407
210726 120000 1580.9100000 1590.6700000 1579.5300000 1589.4100000 67713526
210726 130000 1589.4300000 1592.9200000 1589.2600000 1591.1600000 53940473
210726 140000 1591.2800000 1597.1700000 1590.9400000 1596.9300000 59043052
210726 150000 1597.2800000 1600.6500000 1596.1500000 1597.7100000 63276676
210726 160000 1597.6600000 1598.9000000 1594.8200000 1598.0000000 76393555
210726 170000 1598.0700000 1602.9400000 1597.9900000 1599.9300000 71883106
210726 180000 1600.0100000 1605.1000000 1599.5100000 1602.5300000 111529296
210727 100000 1604.3200000 1606.0900000 1593.4400000 1598.2900000 156618575
210727 110000 1598.2600000 1601.7400000 1594.3600000 1598.9900000 103690270
210727 120000 1599.1700000 1603.2800000 1598.0100000 1602.0400000 90646433
210727 130000 1602.1300000 1604.8200000 1600.8900000 1604.1400000 75973953
210727 140000 1604.4500000 1607.5200000 1603.0900000 1606.0100000 73248212
210727 150000 1606.0500000 1606.8300000 1601.0700000 1605.2500000 78341366
210727 160000 1605.1600000 1605.2100000 1597.7700000 1597.7900000 100986309
210727 170000 1597.9400000 1600.3700000 1595.8600000 1599.2100000 118766333
210727 180000 1599.4100000 1601.4200000 1594.6100000 1594.6400000 126380215
210728 100000 1601.4900000 1608.4400000 1599.2000000 1607.9600000 147229922
210728 110000 1608.1400000 1611.8900000 1607.3400000 1611.8900000 95521121
210728 120000 1611.8800000 1614.2600000 1609.8400000 1611.6200000 76443241
210728 130000 1611.6200000 1613.6600000 1609.0300000 1612.0000000 72212401
210728 140000 1612.1000000 1612.4700000 1608.8800000 1611.4900000 58417966
210728 150000 1611.5200000 1613.2300000 1610.1300000 1610.5400000 48229449
210728 160000 1610.5700000 1613.1500000 1604.9500000 1607.4500000 72143409
210728 170000 1607.5000000 1611.6000000 1603.7600000 1611.2700000 118245846
210728 180000 1611.4100000 1616.3400000 1610.4400000 1616.3400000 134211476
210729 100000 1629.7000000 1634.5900000 1629.7000000 1632.0200000 189203812
210729 110000 1631.9900000 1638.5500000 1631.7300000 1637.9100000 122053414
210729 120000 1638.2100000 1638.4600000 1634.9400000 1635.1800000 90216680
